Date,Adj Close,Close,High,Low,Open,Volume
19-02-2013,119.6621475,191.5105133,193.0114746,191.414917,191.7781982,3136222
20-02-2013,119.0588379,190.5449371,192.8489532,190.1147156,191.7973175,3886308
21-02-2013,118.4734039,189.6080322,190.3154907,189.3977051,189.8948364,4103353
22-02-2013,120.1221771,192.2466583,192.2466583,190.0955963,190.4684448,3250863
25-02-2013,117.9835968,188.8240967,193.585083,188.8240967,192.8011475,4021661
26-02-2013,118.9572906,190.3824158,191.1089935,189.1395721,189.8948364,3547614
27-02-2013,120.8628616,193.4321289,193.8336487,189.8661499,190.1434021,4377615
28-02-2013,119.9668198,191.9980927,194.1873779,191.9598541,193.2887115,4904903
01-03-2013,121.2093277,193.986618,194.0152893,190.5927277,191.826004,3460482
04-03-2013,122.5712357,196.1663513,196.1663513,193.6424408,193.6806946,3863296
05-03-2013,123.371727,197.4474182,198.5659637,196.6443634,196.8068848,3982959
06-03-2013,124.4768219,199.2160645,199.321228,197.571701,197.9254303,3760161
07-03-2013,125.0980911,200.2103271,200.3824158,199.0822144,199.1300201,4063082
08-03-2013,125.6715622,201.1281128,201.4722748,200.2198792,200.6214142,3870723
11-03-2013,125.4923172,200.8412933,200.9560242,199.8470306,200.8030548,3189986
12-03-2013,125.7731018,201.2906342,201.4627075,199.8948364,200.1912079,3756814
13-03-2013,126.6751099,202.7342224,203.0210266,200.5449371,200.9560242,3510271
14-03-2013,128.9092102,206.3097534,206.3671112,202.8202667,202.8202667,5758753
15-03-2013,128.3835602,205.4684448,206.4053497,204.0248566,205.9082184,8295094
18-03-2013,127.3620377,203.8336487,205.066925,203.2887115,203.5372925,3144276
19-03-2013,127.4994659,204.0535431,205.6596527,202.5143433,204.7131958,3345736
20-03-2013,128.4671631,205.6022949,206.3288727,204.8757172,205.3154907,3157874
21-03-2013,126.7945404,202.9254303,203.6328888,200.8699799,203.5946503,6098598
22-03-2013,126.687027,202.7533417,203.7954102,202.3135834,202.8776245,3170949
25-03-2013,125.8866577,201.4722748,203.4512482,200.8126221,203.1931152,3391655
26-03-2013,126.8543167,203.0210266,203.1548767,202.1988525,202.4569855,2406114
27-03-2013,125.9762115,201.6156769,202.829834,200.8604279,201.6826019,3371676
28-03-2013,127.4158249,203.919693,204.0535431,200.5162506,200.6022949,3922395
01-04-2013,126.8662567,203.0401459,204.1109009,201.9598541,203.4416809,2243147
02-04-2013,128.0490265,204.933075,205.2676849,202.2657776,203.5564117,3260173
03-04-2013,127.0335007,203.3078461,205.4397736,203.2791595,204.8948364,3272725
04-04-2013,126.227005,202.0172119,203.5659637,200.8030548,203.4129944,3880137
05-04-2013,125.0921249,200.2007599,200.6118622,197.2657776,199.9044037,4338808
08-04-2013,125.0383606,200.1147156,200.1147156,198.2122345,199.8757172,2459355
09-04-2013,124.9786148,200.0191193,200.7648163,199.4359436,200.344162,2695856
10-04-2013,126.6392593,202.6768646,203.1644287,201.2141418,202.5430145,3686313
11-04-2013,127.188858,203.5564117,203.7189331,201.5774384,202.1988525,3823758
12-04-2013,126.2688675,202.084137,202.1893005,200.5544891,201.5200806,3311008
15-04-2013,125.0025101,200.0573578,202.3804932,200.0573578,201.1854706,4412133
16-04-2013,126.6392593,202.6768646,202.6768646,200,201.5678711,2991037
17-04-2013,125.2474365,200.4493256,201.8068848,200.2868042,201.2715149,3420211
18-04-2013,123.7421341,198.0401459,201.00383,197.084137,200.8699799,6801092
19-04-2013,113.4974365,181.6443634,187.8585052,181.414917,187.1319275,19713962
22-04-2013,112.20121,179.5697937,182.9636688,179.4263916,182.7437897,10298288
23-04-2013,114.4591827,183.1835632,184.0822144,180.3154907,180.9464569,6585721
24-04-2013,114.5189743,183.2791595,184.0344238,182.6864166,183.7093658,3863819
25-04-2013,115.8570099,185.4206543,186.5870056,183.8623352,184.2160645,4864841
26-04-2013,116.072052,185.7648163,186.1472321,184.7514343,185.6214142,3650854
29-04-2013,118.9632797,190.3919678,190.8986664,186.089859,186.2141418,6205290
30-04-2013,120.9882889,193.6328888,193.6806946,188.6711273,190.3728485,7886735
01-05-2013,119.2499542,190.8508606,193.2791595,190.4397736,192.9923553,5124459
02-05-2013,120.8987274,193.4894867,193.5277252,190.9655762,191.3193054,4126575
03-05-2013,122.1650543,195.5162506,196.2906342,194.7896729,194.9713135,4699364
06-05-2013,121.1316376,193.8623352,195.0191193,192.6577454,194.8279114,5048519
07-05-2013,121.6394196,194.6749573,194.7705536,192.7820282,193.8910065,3609746
08-05-2013,122.9237518,195.8126221,195.8412933,193.6042023,194.0152893,3767378
09-05-2013,121.975502,194.3021088,195.9847107,193.8049774,195.6883392,3705246
10-05-2013,122.7136765,195.4780121,195.5353699,193.9005737,194.4263916,3430043
13-05-2013,121.5133667,193.5659637,195.4780121,193.3269653,195.2007599,3816226
14-05-2013,121.9574814,194.2734222,194.7131958,193.1931152,193.2026825,3869886
15-05-2013,122.0235138,194.3785858,194.7227478,193.1548767,193.3556366,4213393
16-05-2013,122.8457184,195.6883392,197.504776,195.0286865,195.0286865,4714322
17-05-2013,125.0962982,199.2734222,200.2868042,195.9751434,196.2237091,5966489
20-05-2013,124.592186,198.4703674,199.9521942,198.2982788,198.8718872,3780767
21-05-2013,125.2223129,199.4741821,200.2676849,197.8967438,198.1261902,3120113
22-05-2013,124.2260742,197.8871918,200.9082184,197.0554504,199.33078,5425393
23-05-2013,123.7279663,197.093689,199.4359436,196.1089935,196.4435883,5417339
24-05-2013,123.4638977,196.6730347,197.3518219,195.4302063,195.6883392,3447407
28-05-2013,124.7002411,198.6424408,199.4168243,198.0497131,198.3173981,4196029
29-05-2013,124.7842178,198.7762909,199.254303,196.9789734,197.1510468,3597612
30-05-2013,125.6483917,200.1529694,201.7112885,197.8680725,197.8680725,4602086
31-05-2013,124.8442307,198.8718872,202.6577454,198.8718872,199.4168243,5176654
03-06-2013,125.4023209,199.7610016,200.8126221,198.2122345,199.0917816,3474812
04-06-2013,123.7459564,197.1223755,199.8087921,196.0611877,199.4263916,3763822
05-06-2013,121.6754456,193.8240967,197.2179718,193.4990387,196.1376648,4409308
06-06-2013,122.3115768,194.8374786,195.2198792,192.6099396,194.0726624,3848652
07-06-2013,123.8419418,197.2753296,197.2753296,195.1338501,195.8412933,3089256
10-06-2013,123.0437775,196.00383,197.8776245,195.8890991,197.8680725,2774306
11-06-2013,122.4195938,195.0095673,196.8929291,193.6042023,194.2351837,2943862
12-06-2013,120.7511673,192.3518219,196.2045898,191.6921539,195.5927277,3566651
13-06-2013,122.2935944,194.8087921,195.411087,191.5296326,192.170166,3032877
14-06-2013,121.3513107,193.3078461,195.736145,192.9349976,195,2933507
17-06-2013,121.855484,194.1109009,196.1472321,193.6424408,194.4933014,3368015
18-06-2013,122.953743,195.8604279,197.0267639,193.9483795,194.0917816,3428579
19-06-2013,121.1952667,193.0592804,196.013382,193.0497131,195.4493256,2977021
20-06-2013,118.440567,188.6711273,192.829834,188.6042023,191.8451233,4722481
21-06-2013,117.3062744,186.8642426,189.7896729,185.0286865,189.7705536,9324881
24-06-2013,116.1539993,185.0286865,186.3384247,182.9254303,185.4588928,4556585
25-06-2013,117.0182343,186.4053497,186.9885254,184.655838,186.7208405,4023125
26-06-2013,116.9461975,186.2906342,187.6003876,185.9464569,187.3518219,3472929
27-06-2013,117.420311,187.0458832,188.240921,186.7017212,187.428299,3675853
28-06-2013,114.6956253,182.7055511,184.1873779,180.1242828,183.2982788,10518367
01-07-2013,114.7976379,182.8680725,185.2772522,182.7151031,183.6998138,4646750
02-07-2013,114.9296951,183.0783997,184.7323151,181.8929291,182.3900604,3825954
03-07-2013,115.9799423,184.7514343,185.678772,182.1319275,182.5812683,1958740
05-07-2013,116.9881973,186.3575592,186.5774384,183.8910065,185.9369049,2516048
08-07-2013,117.0182343,186.4053497,187.170166,186.0516205,186.9980927,3083085
09-07-2013,114.8096619,182.8871918,184.321228,182.3900604,183.4416809,5443593
10-07-2013,115.3797989,183.7954102,184.9235229,182.8585052,183.0879517,4071032
11-07-2013,115.7098846,184.321228,185.5736084,184.1395721,185.2581329,4369665
12-07-2013,115.2717819,183.6233215,185.1816406,183.1644287,184.5793457,4701456
15-07-2013,116.4300919,185.4684448,186.3193054,183.250473,183.9579315,5935736
16-07-2013,116.3400497,185.3250427,186.0229492,184.2064972,185.5066986,3917584
17-07-2013,116.7601395,185.9942627,186.3193054,184.5411072,186.1567841,7184346
18-07-2013,118.8247147,189.2829895,192.1032562,187.3709412,189.5506744,8779496
19-07-2013,116.1539993,185.0286865,189.2829895,184.7418671,189.2064972,7319490
22-07-2013,116.4840393,185.5544891,187.1797333,184.7801208,184.8948364,3554308
23-07-2013,117.0182343,186.4053497,187.7915802,185.5640564,185.66922,2995535
24-07-2013,117.9964752,187.9636688,188.6233215,187.2466583,187.3327026,3093963
25-07-2013,118.3625793,188.5468445,189.1300201,187.0554504,187.6672974,3152958
26-07-2013,118.440567,188.6711273,188.6902466,186.424469,187.9445496,2599415
29-07-2013,117.7564468,187.5812683,188.518158,186.9311676,188.173996,2210930
30-07-2013,117.6363297,187.3900604,189.1300201,187.1988525,188.3269653,2785707
31-07-2013,117.0542068,186.4627075,188.250473,185.9369049,185.9369049,3985260
01-08-2013,117.5163498,187.1988525,188.4990387,186.8164368,188.0019073,3010074
02-08-2013,117.1262283,186.5774384,186.9024811,184.7227478,186.9024811,4052204
05-08-2013,117.3302917,186.9024811,187.2657776,185.8030548,186.5774384,2605481
06-08-2013,114.6235733,182.5908203,184.0439758,181.9024811,183.8049774,6211671
07-08-2013,113.7309113,180.2676849,181.5774384,179.7801208,181.2619476,4081178
08-08-2013,113.3508835,179.66539,181.5200806,178.575531,181.1185455,4756790
09-08-2013,113.2846298,179.5602264,180.8412933,178.7762909,179.7323151,3399082
12-08-2013,114.0506287,180.7743835,181.2237091,178.6711273,178.7476044,3165719
13-08-2013,113.6465378,180.1338501,181.6347961,179.3116608,181.2045898,3705873
14-08-2013,113.1096802,179.2829895,180.6214142,179.0630951,180.2868042,3025346
15-08-2013,112.0602112,177.6195068,178.7762909,177.2944489,178.0401459,3862250
16-08-2013,111.788765,177.1893005,178.2600403,177.1893005,177.3804932,3584014
19-08-2013,111.1192627,176.1281128,178.2982788,175.8890991,177.1510468,3398349
20-08-2013,111.318306,176.4435883,177.4665375,175.1147156,176.2619476,3261219
21-08-2013,111.4992599,176.7304077,178.3652039,176.1759033,176.5487518,3714346
22-08-2013,111.6983032,177.0458832,178.0592804,176.1472321,177.4856567,2462598
23-08-2013,111.8370132,177.2657776,177.571701,176.4531555,177.1893005,2398164
26-08-2013,111.4268723,176.6156769,178.7762909,176.5583191,177.1223755,2270238
27-08-2013,110.2205963,174.7036285,176.3862305,174.5411072,175.5544891,3337472
28-08-2013,109.8707047,174.1491394,175.401535,173.1357574,174.6462708,4162243
29-08-2013,110.1602325,174.6080322,175.6214142,173.4608002,173.9579315,3118021
30-08-2013,109.9370651,174.254303,174.9426422,173.5277252,174.7131958,2856626
03-09-2013,110.9564209,175.8699799,176.2141418,174.4837494,175.5544891,3647611
04-09-2013,110.4557571,175.0764771,176.089859,174.2925415,175.5066986,2717403
05-09-2013,111.0709839,176.0516205,176.8642426,175.0191193,175.2868042,2999510
06-09-2013,110.3954315,174.9808807,176.8546906,174.6175842,176.5296326,3037061
09-09-2013,111.5715942,176.8451233,177.3327026,175.2485657,175.6022949,3155991
10-09-2013,112.5487366,178.3938751,179.3977051,178.173996,178.9674988,3294482
11-09-2013,115.0216904,182.3135834,182.4761047,178.6042023,178.6137695,5191193
12-09-2013,115.0397949,182.3422546,182.906311,181.5009613,182.5621338,3509121
13-09-2013,115.908287,183.7189331,184.6080322,182.6003876,182.8011475,3881078
16-09-2013,116.4994049,184.655838,186.2428284,184.1395721,185.1816406,4081910
17-09-2013,115.9022751,183.7093658,185.6118622,183.3938751,184.9139557,3065721
18-09-2013,117.2654037,185.8699799,186.3193054,183.5564117,184.1300201,4018523
19-09-2013,116.6441498,184.8852844,186.3193054,184.7227478,185.6405334,3324293
20-09-2013,114.6115189,181.6634827,185.8795471,181.6634827,185.4302063,8918091
23-09-2013,115.1965714,182.5908203,183.9483795,181.00383,181.7017212,3494477
24-09-2013,114.5813446,181.6156769,183.1357574,181.3193054,182.5334625,3227224
25-09-2013,114.2797699,181.1376648,182.2370911,180.2103271,181.7781982,2776607
26-09-2013,114.7321243,181.8546906,183.3269653,181.1281128,181.7399597,2189906
27-09-2013,112.741745,178.6998138,180.6309814,178.250473,180.5640564,4085153
30-09-2013,111.692276,177.0363312,178.5277252,176.2332764,177.3996124,4161197
01-10-2013,112.4160461,178.1835632,178.4416809,176.5296326,177.1893005,2804535
02-10-2013,111.5595474,176.826004,178.1166382,176.3001862,177.3804932,3783487
03-10-2013,110.8960724,175.7743835,176.826004,174.9521942,176.5774384,3359543
04-10-2013,111.0408554,176.00383,176.9885254,175.5066986,176.0707397,2995326
07-10-2013,109.7802277,174.0057373,175.2485657,173.8527679,173.8527679,4148854
08-10-2013,107.7958755,170.8604279,173.986618,170.8508606,173.8910065,5834902
09-10-2013,109.36409,173.3460846,173.6806946,171.2237091,171.481842,4626981
10-10-2013,111.4449844,176.6443634,176.6443634,174.3403473,175.1147156,3827209
11-10-2013,112.2833557,177.9732361,178.0401459,176.0229492,177.1032562,3381300
14-10-2013,112.7718887,178.7476044,178.7667236,176.3097534,177.2562103,2785603
15-10-2013,111.3786392,176.5391998,177.7629089,176.1185455,177.571701,3519895
16-10-2013,112.6271515,178.518158,178.518158,176.8546906,177.2657776,7027028
17-10-2013,105.4496002,167.1414948,169.2160645,164.9808807,166.1950226,23397869
18-10-2013,104.8162689,166.1376648,167.3040161,165.6309814,167.1128082,11033208
21-10-2013,104.2613907,165.2581329,167.0650024,165.0382385,166.749527,7425240
22-10-2013,105.53405,167.2753296,167.8489532,165.344162,165.7265778,7298256
23-10-2013,106.0165863,168.0401459,168.250473,166.7304077,167.3900604,5658232
24-10-2013,107.2409973,169.9808807,170.066925,168.4990387,168.6711273,5787832
25-10-2013,106.6679688,169.0726624,171.2237091,168.508606,170.5831757,5065569
28-10-2013,106.9695435,169.5506744,170.066925,168.4512482,169.254303,3883484
29-10-2013,109.8465805,174.1109009,174.3021088,169.6940765,169.8087921,9314212
30-10-2013,108.6584015,172.2275391,174.1682587,171.9502869,173.6998138,5516290
31-10-2013,108.091423,171.3288727,173.6806946,171.1663513,171.749527,4516733
01-11-2013,108.1034698,171.3479919,172.4091797,171.013382,171.9024811,3812147
04-11-2013,108.7307968,172.3422546,172.8489532,171.4531555,171.9885254,3643532
05-11-2013,107.2711258,170.0286865,171.8929291,169.8948364,171.6443634,6377253
06-11-2013,108.6597824,171.3097534,171.8451233,169.9617615,170.0860443,4770492
07-11-2013,109.1509552,172.084137,173.4129944,171.7017212,171.7017212,5459597
08-11-2013,109.1448975,172.0745697,172.160614,169.5506744,170.9655762,6563650
11-11-2013,110.897377,174.8374786,175.3250427,172.1223755,172.2657776,5462526
12-11-2013,111.0125885,175.0191193,175.9560242,174.2447357,174.5028687,4454391
13-11-2013,111.3036194,175.4780121,175.4780121,173.6042023,174.254303,4920802
14-11-2013,110.4911118,174.1969452,175.1434021,171.759079,172.5430145,6612289
15-11-2013,111.0853653,175.1338501,175.2198792,173.1931152,174.3594666,5414201
18-11-2013,111.8615265,176.3575592,176.8546906,175.2103271,175.4493256,5590765
19-11-2013,112.3345413,177.1032562,178.0114746,176.0516205,176.5105133,4787542
20-11-2013,112.298111,177.0458832,178.0497131,176.5296326,177.0745697,3813507
21-11-2013,111.6553574,176.0325012,177.5812683,175.344162,177.3804932,4664637
22-11-2013,109.93927,173.3269653,176.8546906,172.0076447,175.4302063,7960269
25-11-2013,108.5081635,171.0707397,172.8011475,170,172.3231354,7491347
26-11-2013,107.5197754,169.5124207,171.0707397,169.5124207,170.8126221,6020776
27-11-2013,108.5263443,171.0994263,172.2562103,170,170.0095673,4807939
29-11-2013,108.9569016,171.7781982,172.8106995,171.1281128,171.3288727,3002543
02-12-2013,107.6228485,169.6749573,171.6921539,169.33078,171.5678711,4769760
03-12-2013,106.7739029,168.3365173,170.3919678,167.915863,169.2160645,6133744
04-12-2013,106.5677109,168.0114746,169.6940765,167.4569855,167.6577454,5509700
05-12-2013,106.7739029,168.3365173,169.0822144,167.571701,168.4034424,4586605
06-12-2013,107.7380524,169.8565979,170.1720886,168.2695923,168.9292603,4957831
09-12-2013,107.6107635,169.655838,170.3154907,169.0535431,170.1625214,3971244
10-12-2013,107.404541,169.33078,169.8565979,168.3173981,169.1204529,4317679
11-12-2013,106.2402802,167.495224,169.9426422,167.3996124,169.2160645,4278558
12-12-2013,105.1305161,165.745697,168.0688324,165.678772,167.3613739,5932494
13-12-2013,104.7849121,165.2007599,166.7112885,165.1338501,165.8890991,4376882
16-12-2013,107.8472061,170.0286865,170.5066986,165.1338501,165.6022949,7862782
17-12-2013,106.5798416,168.0305939,169.6845093,167.4187317,169.5602264,5723607
18-12-2013,108.3626251,170.8412933,170.8795471,167.160614,168.6902466,5959794
19-12-2013,109.2843781,172.2944489,172.6003876,170.0573578,170.0573578,6199642
20-12-2013,109.1630707,172.1032562,173.99617,172.1032562,172.1988525,8005561
23-12-2013,110.503212,174.2160645,174.8852844,172.6672974,173.0879517,4267575
24-12-2013,111.1035461,175.1625214,175.4302063,173.910141,173.9579315,1687826
26-12-2013,112.3951569,177.1988525,177.3996124,175.4397736,175.4875793,3478682
27-12-2013,112.2314072,176.9407196,178.2982788,176.4435883,177.6672974,3537154
30-12-2013,113.0379639,178.2122345,178.4894867,176.5487518,177.170166,3157456
31-12-2013,113.741394,179.321228,179.5315552,178.1070709,178.2887115,3786206
02-01-2014,112.5043259,177.3709412,179.1587067,177.0554504,178.9770508,4755639
03-01-2014,113.1774292,178.4321289,179.1109009,177.1510468,177.6577454,4250107
06-01-2014,112.7893219,177.8202667,179.1204529,177.1510468,178.919693,4254919
07-01-2014,115.0390472,181.3671112,181.9789734,178.1835632,178.1931152,6205186
08-01-2014,113.9839172,179.7036285,181.089859,179.0248566,181.00383,4815470
09-01-2014,113.6261444,179.1395721,181.1663513,178.3460846,180.7074585,4520080
10-01-2014,113.5533218,179.0248566,180.2772522,178.0879517,180.0286865,4207430
13-01-2014,111.6735611,176.0611877,178.7284851,175.7743835,178.0688324,6050796
14-01-2014,112.7408371,177.7437897,178.2313538,175.7935028,176.9216003,4831683
15-01-2014,113.8444443,179.4837494,180.3537292,177.3327026,177.6481781,5038059
16-01-2014,114.462944,180.4588928,180.678772,178.585083,179.2829895,4989734
17-01-2014,115.2694626,181.7304077,182.4187317,179.598465,179.7705536,7996252
21-01-2014,114.2628784,180.1434021,182.0172119,178.575531,181.8642426,11585810
22-01-2014,110.5153732,174.2351837,175.4302063,171.7686462,173.3078461,14430721
23-01-2014,110.8064194,174.6940765,175.6405334,172.7629089,173.4512482,7294699
24-01-2014,108.9326935,171.7399597,174.7705536,171.7399597,173.2791595,7207568
27-01-2014,107.8775253,170.0764771,171.749527,169.8470306,171.7112885,5448196
28-01-2014,107.2408295,169.0726624,170.6022949,168.4129944,170.2198792,5578632
29-01-2014,106.967926,168.6424408,170.678772,168.1548767,168.240921,5199561
30-01-2014,107.5500641,169.5602264,170.0382385,168.6042023,169.3785858,5076970
31-01-2014,107.1377411,168.910141,170.0191193,167.6290588,168.3652039,5432296
03-02-2014,104.8455734,165.2963715,168.2791595,165.1242828,168.2791595,7517393
04-02-2014,104.8091507,165.2389984,166.1089935,164.7801208,165.8986664,4549891
05-02-2014,105.6581345,166.5774384,167.2753296,164.6175842,164.6175842,4929066
06-02-2014,106.4995499,166.9885254,167.160614,166.1472321,166.3193054,4489641
07-02-2014,108.0725937,169.4550629,169.7514343,167.3709412,167.915863,4908773
10-02-2014,108.0055542,169.3498993,169.8374786,168.4990387,169.1873779,3703258
11-02-2014,109.5664215,171.7973175,172.4569855,169.0248566,169.0344238,4861076
12-02-2014,109.8956757,172.3135834,173.2791595,171.3766785,171.6252441,4166218
13-02-2014,110.8712006,173.8432159,174.3403473,170.0382385,170.3824158,4688172
14-02-2014,111.9991837,175.6118622,176.3193054,173.0305939,173.2887115,4874255
18-02-2014,111.6943512,175.1338501,175.9082184,174.3021088,175.1242828,4639219
19-02-2014,111.5480118,174.9044037,177.4856567,174.3881378,174.7036285,4886389
20-02-2014,112.3467178,176.1567841,176.7304077,174.7514343,174.9139557,5196737
21-02-2014,111.4504547,174.7514343,177.5430145,174.588913,176.1472321,5961468
24-02-2014,111.8528824,175.3824158,177.0172119,174.7801208,174.7801208,4806684
25-02-2014,111.7187576,175.1720886,176.481842,174.8374786,175.4493256,4081806
26-02-2014,112.2247772,175.9655762,177.1319275,175.4875793,175.8508606,3912772
27-02-2014,112.9625397,177.1223755,177.7724609,175.7265778,175.745697,4003879
28-02-2014,112.9015961,177.0267639,177.9349976,175.5736084,177.2275391,4882623
03-03-2014,112.3467178,176.1567841,176.5200806,174.7801208,175.2676849,4131805
04-03-2014,113.6759338,178.240921,178.9292603,177.5143433,177.6386261,4950718
05-03-2014,114.1027145,178.910141,179.6845093,178.2026825,178.3652039,3645519
06-03-2014,114.4075928,179.3881378,180.1051636,178.6806946,179.1300201,3992896
07-03-2014,114.4319916,179.4263916,180.6118622,178.9483795,180.066925,4307219
10-03-2014,113.6454315,178.1931152,180.0860443,177.6768646,179.3021088,4802395
11-03-2014,113.871048,178.5468445,180.1625214,177.8585052,179.1682587,4424057
12-03-2014,113.5418167,178.0305939,179.2064972,177.7151031,177.829834,5055318
13-03-2014,112.127243,175.8126221,178.7762909,175.6309814,178.2122345,5139207
14-03-2014,111.0968475,174.1969452,176.1854706,174.1969452,175.8030548,5742854
17-03-2014,113.2917938,177.6386261,178.1548767,174.6271515,174.6271515,5165253
18-03-2014,113.9015274,178.5946503,179.6367035,177.3804932,177.8106995,4143520
19-03-2014,112.621109,176.5870056,178.4894867,175.4302063,177.4378662,4522799
20-03-2014,114.566124,179.6367035,179.9808807,176.0707397,176.3575592,5295480
21-03-2014,113.8161316,178.4608002,180.401535,178.2026825,180.2103271,13111819
24-03-2014,114.7795181,179.9713135,181.1089935,179.1300201,179.1873779,6002471
25-03-2014,118.9195175,186.4627075,186.8068848,180.401535,180.4588928,11414684
26-03-2014,117.4440079,184.1491394,187.0267639,183.518158,186.4053497,7166878
27-03-2014,115.7428818,181.481842,184.1969452,180.9942627,183.4703674,7079014
28-03-2014,116.1208878,182.0745697,184.1491394,180.7935028,181.5870056,5433342
31-03-2014,117.3647156,184.0248566,185.2485657,182.9827881,183.2122345,8930016
01-04-2014,118.59021,185.9464569,186.5487518,184.3021088,184.6271515,5642229
02-04-2014,118.0110168,185.0382385,185.9464569,184.0248566,185.6978912,5150609
03-04-2014,117.4866638,184.2160645,184.8757172,183.8910065,184.7036285,4279291
04-04-2014,116.9257278,183.3365173,185.4397736,182.8680725,184.6271515,6370035
07-04-2014,118.6024551,185.9655762,186.7208405,183.1453094,183.2887115,7050563
08-04-2014,117.8525009,184.7896729,185.6309814,184.2160645,185.3632965,5360750
09-04-2014,119.8950653,187.9923553,188.3365173,185.0860443,185.3537292,5732185
10-04-2014,119.3097458,187.0745697,190.4493256,187.0554504,187.4378662,8805123
11-04-2014,119.010994,186.6061249,188.3365173,185.7265778,186.4627075,5057410
14-04-2014,120.5839996,189.0726624,189.5219879,187.2657776,187.6099396,5680931
15-04-2014,120.1267471,188.3556366,188.7284851,186.826004,187.3613739,5597460
16-04-2014,119.7487259,187.7629089,189.9713135,186.424469,189.3403473,8919556
17-04-2014,115.852623,181.6539154,182.3135834,178.7858582,179.0152893,11767082
21-04-2014,117.2305756,183.8145294,184.33078,181.3957977,181.4531555,5669006
22-04-2014,117.1574326,183.6998138,184.5124207,182.7915802,183.5659637,4057016
23-04-2014,116.9013138,183.2982788,183.9483795,181.749527,183.3556366,4954274
24-04-2014,115.9806061,181.8546906,183.7667236,181.6730347,183.7667236,4609827
25-04-2014,115.6209259,181.2906342,182.2848969,180.7935028,182.160614,4049066
28-04-2014,117.761055,184.6462708,185.4588928,182.1988525,182.7342224,5897662
29-04-2014,118.9621658,186.5296326,187.3231354,184.9044037,185.0764771,4839110
30-04-2014,119.79142,187.829834,188.2026825,185.8030548,185.8317413,4400313
01-05-2014,117.9988632,185.0191193,188.0879517,184.655838,187.6768646,3843004
02-05-2014,116.7245255,183.0210266,185.3154907,182.839386,185.2294464,3190195
05-05-2014,116.6147537,182.8489532,183.0688324,181.4531555,182.6481781,2324317
06-05-2014,115.8648071,181.6730347,182.5525818,180.9273376,182.5334625,3335380
07-05-2014,116.0917053,180.9751434,181.9311676,178.7093658,181.013382,3996766
08-05-2014,115.8525314,180.6022949,182.1893005,179.9521942,180.8412933,2543767
09-05-2014,116.5700684,181.7208405,182.2084198,180.0860443,180.66922,2365634
12-05-2014,118.0971222,184.1013336,184.5315552,182.5430145,182.7151031,3951160
13-05-2014,117.8640518,183.7380524,184.5411072,183.3269653,184.3116608,2329024
14-05-2014,115.7360458,180.4206543,183.5468445,179.8948364,183.4703674,5493069
