Date,Adj Close,Close,High,Low,Open,Volume
25-02-2013,13.5369997,15.81428623,16.25428581,15.80607128,16.20892906,372579200
26-02-2013,13.72562408,16.03464317,16.1264286,15.63071442,15.85071373,501499600
27-02-2013,13.59111023,15.87749958,16.15857124,15.73750019,16.01535606,587350400
28-02-2013,13.49420071,15.76428604,15.99535656,15.76428604,15.85892868,322515200
01-03-2013,13.16005707,15.37392902,15.64928627,15.3564291,15.6428566,552448400
04-03-2013,12.8415041,15.00178623,15.29285717,14.96428585,15.27857113,582755600
05-03-2013,13.18054008,15.39785671,15.54249954,15.02678585,15.0528574,638433600
06-03-2013,13.01300716,15.20214272,15.5446434,15.15821362,15.51821423,460250000
07-03-2013,13.16341972,15.37785721,15.42892933,15.03785706,15.16071415,468473600
08-03-2013,13.19826794,15.41857147,15.55107117,15.30749989,15.35000038,391482000
11-03-2013,13.38628578,15.63821411,15.67892933,15.18357086,15.34821415,474236000
12-03-2013,13.09768867,15.30107117,15.67428589,15.27035713,15.55714321,465911600
13-03-2013,13.09524632,15.29821396,15.5178566,15.19142914,15.30178642,405549200
14-03-2013,13.22211552,15.44642925,15.52285671,15.37321377,15.45821381,303875600
15-03-2013,13.56329441,15.84500027,15.8653574,15.61607075,15.64035702,643960800
18-03-2013,13.93198299,16.27571487,16.33785629,15.75714302,15.76607132,606197200
19-03-2013,13.89438152,16.23178673,16.46321487,16.0178566,16.4107132,526775200
20-03-2013,13.8207016,16.14571381,16.34392929,16.05678558,16.3364296,308660800
21-03-2013,13.84057331,16.16892815,16.35642815,16.07500076,16.07928658,383255600
22-03-2013,14.12122154,16.49678612,16.50357056,16.18250084,16.23500061,395105200
25-03-2013,14.17226982,16.55642891,16.78392982,16.49214363,16.59607124,501135600
26-03-2013,14.09767532,16.46928596,16.63714218,16.44750023,16.62285614,294294000
27-03-2013,13.8207016,16.14571381,16.31428528,16.09749985,16.3021431,331237200
28-03-2013,13.53272152,15.80928612,16.13642883,15.77214336,16.06500053,442839600
01-04-2013,13.11236763,15.31821442,15.84642887,15.27642918,15.78214264,389732000
02-04-2013,13.13926506,15.34964275,15.64785671,15.22857094,15.27142906,529519200
03-04-2013,13.20652676,15.42821407,15.61714268,15.36821365,15.40607071,363216000
04-04-2013,13.07598305,15.27571392,15.53571415,15.1875,15.49142933,358447600
05-04-2013,12.93780327,15.11428642,15.17678642,14.98857117,15.16071415,383695200
08-04-2013,13.02981949,15.22178555,15.2678566,15.08892918,15.17321396,300829200
09-04-2013,13.05336189,15.2492857,15.30357075,15.09821415,15.22714329,306614000
10-04-2013,13.31963444,15.56035709,15.60928631,15.21464252,15.28928566,375928000
11-04-2013,13.27806377,15.51178646,15.64249992,15.39999962,15.48999977,328364400
12-04-2013,13.13957214,15.35000038,15.50535679,15.32464314,15.50535679,238613200
15-04-2013,12.83538723,14.99464321,15.28178596,14.98392868,15.25,317520000
16-04-2013,13.03073788,15.22285748,15.23607063,15.02035713,15.05607128,305771200
17-04-2013,12.31414795,14.38571358,15.02142906,14.21821404,15.0096426,945056000
18-04-2013,11.9855032,14.00178623,14.49250031,13.91928577,14.46392918,666299200
19-04-2013,11.93903351,13.94750023,14.27142906,13.75357056,13.85607147,609274400
22-04-2013,12.18788528,14.23821354,14.36428642,13.97392941,14.02285671,429920400
23-04-2013,12.41595078,14.50464344,14.58500004,14.24321365,14.42821407,664238400
24-04-2013,12.39546013,14.48071384,14.8303566,14.0178566,14.05500031,969651200
25-04-2013,12.48473072,14.58500004,14.78357124,14.53571415,14.6867857,384837600
26-04-2013,12.75437164,14.89999962,14.9560709,14.5803566,14.63607121,764097600
29-04-2013,13.14935493,15.36142921,15.48642921,15,15.01607132,640326400
30-04-2013,13.53638935,15.81357098,15.90178585,15.43107128,15.53928566,691538400
01-05-2013,13.42969608,15.6889286,15.89035702,15.51392937,15.8735714,506909200
02-05-2013,13.62015724,15.91142941,16.02107048,15.73678589,15.77785683,421828400
03-05-2013,13.75650597,16.07071495,16.18678665,16.04107094,16.11821365,361300800
06-05-2013,14.08453846,16.4539299,16.50714302,16.22535706,16.27535629,496641600
07-05-2013,14.02186203,16.38071442,16.6339283,16.20357132,16.60607147,483753200
08-05-2013,14.18022537,16.56571388,16.62035751,16.27892876,16.3942852,472598000
09-05-2013,14.05650711,16.31321335,16.5357132,16.27071381,16.42178535,398487600
10-05-2013,13.93957233,16.17749977,16.4182148,16.08857155,16.35607147,334852000
13-05-2013,13.99404144,16.24071312,16.35357094,16.125,16.12535667,316948800
14-05-2013,13.65922356,15.85214329,16.25714302,15.79107094,16.20892906,447118000
15-05-2013,13.19730759,15.31607056,15.75,15.08428574,15.68428612,741613600
16-05-2013,13.37364006,15.52071381,15.63749981,14.96071434,15.11571407,603204000
17-05-2013,13.33302307,15.47357082,15.71749973,15.39321423,15.68035698,427904400
20-05-2013,13.63060188,15.81892872,15.92142868,15.36071396,15.42535686,451578400
21-05-2013,13.52997208,15.70214272,15.90999985,15.50714302,15.64821434,456022000
22-05-2013,13.58197975,15.76249981,16.01250076,15.65071392,15.85892868,443038400
23-05-2013,13.60629272,15.79071426,15.93428612,15.5639286,15.56964302,353021200
24-05-2013,13.69891739,15.89821434,15.91642857,15.72714329,15.74464321,276166800
28-05-2013,13.58475494,15.76571369,16.11107063,15.74464321,16.06785774,386145200
29-05-2013,13.6927681,15.89107132,15.9821434,15.69285679,15.71428585,330576400
30-05-2013,13.89679623,16.12785721,16.2321434,15.87535667,15.91607094,353519600
31-05-2013,13.83986759,16.06178665,16.32500076,16.0535717,16.1607132,384302800
03-06-2013,13.87032795,16.09714317,16.15571404,15.8028574,16.09749985,372352400
04-06-2013,13.82693768,16.04678535,16.22964287,15.97821426,16.18642807,292728800
05-06-2013,13.69768906,15.89678574,16.09714317,15.84678555,15.91607094,290589600
06-06-2013,13.49304295,15.65928555,15.96428585,15.50178623,15.90964317,416934000
07-06-2013,13.59613609,15.77892876,15.82999992,15.4560709,15.58928585,404535600
10-06-2013,13.50627804,15.67464256,16.0385704,15.60000038,15.883214,450153200
11-06-2013,13.46657658,15.62857056,15.81285667,15.47571373,15.56214333,286112400
12-06-2013,13.30009365,15.43535709,15.75892925,15.41071415,15.69642925,265227200
13-06-2013,13.41611099,15.56999969,15.61214256,15.3125,15.44642925,285832400
14-06-2013,13.23423672,15.35892868,15.58178616,15.30357075,15.55000019,271866000
17-06-2013,13.29424667,15.42857075,15.56071377,15.36999989,15.40857124,259414400
18-06-2013,13.28717041,15.42035675,15.53214264,15.3646431,15.41285706,195025600
19-06-2013,13.01728535,15.1071434,15.41642857,15.1071434,15.40714264,310940000
20-06-2013,12.82771778,14.88714314,15.21357059,14.82750034,14.97500038,357310800
21-06-2013,12.72493172,14.7678566,15,14.57499981,14.94607067,481118400
24-06-2013,12.3876543,14.3764286,14.59500027,14.21607113,14.55000019,480746000
25-06-2013,12.39042568,14.37964344,14.5639286,14.24392891,14.48928642,314162800
26-06-2013,12.25009537,14.21678638,14.45678616,14.13071442,14.42500019,367724000
27-06-2013,12.11807632,14.06357098,14.33535671,14.05500031,14.25892925,337246000
28-06-2013,12.20270538,14.16178608,14.29535675,13.88821411,13.97714329,578516400
01-07-2013,12.59322357,14.61499977,14.72392941,14.32928562,14.38178635,391053600
02-07-2013,12.87849617,14.94607067,15.05821419,14.62392902,14.64142895,469865200
03-07-2013,12.94957829,15.02857113,15.1064291,14.90892887,15.03071404,240928800
05-07-2013,12.84556675,14.90785694,15.11750031,14.83392906,15.01392937,274024800
08-07-2013,12.7726326,14.82321358,15.03571415,14.66607094,15.00392914,298138400
09-07-2013,12.99728203,15.08392906,15.125,14.65642929,14.77142906,352584400
10-07-2013,12.9474268,15.02607059,15.17142868,14.9375,14.98571396,281405600
11-07-2013,13.14930248,15.2603569,15.2946434,15.04178619,15.10535717,326292400
12-07-2013,13.12529945,15.23250008,15.34964275,15.12178612,15.27321434,279563200
15-07-2013,13.15392017,15.26571369,15.40928555,15.17142868,15.17892933,241917200
16-07-2013,13.23885536,15.36428642,15.38249969,15.14892864,15.23285675,216538000
17-07-2013,13.24223709,15.36821365,15.43642902,15.29357147,15.34642887,198990400
18-07-2013,13.28685951,15.42000008,15.53107071,15.37892914,15.47785664,218878800
19-07-2013,13.07729149,15.17678642,15.4992857,15.15535736,15.46785736,268721600
22-07-2013,13.1191473,15.22535706,15.34821415,15.19535732,15.33785725,207796400
23-07-2013,12.8938818,14.96392918,15.2485714,14.95392895,15.21428585,369395600
24-07-2013,13.55613327,15.73250008,15.87821388,15.54500008,15.67607117,591936800
25-07-2013,13.494277,15.66071415,15.76428604,15.56464291,15.73928642,229493600
26-07-2013,13.57090473,15.74964333,15.7514286,15.51214314,15.54642868,200152400
29-07-2013,13.78016663,15.99250031,16.07107162,15.72142887,15.74285698,248057600
30-07-2013,13.95034218,16.19000053,16.32678604,16.04392815,16.06999969,309422400
31-07-2013,13.92602825,16.16178513,16.33357048,16.05107117,16.24964333,322957600
01-08-2013,14.05374527,16.30999947,16.31428528,16.18785667,16.2767868,206250800
02-08-2013,14.23407459,16.5192852,16.53035736,16.30928612,16.35750008,274783600
05-08-2013,14.44672489,16.76607132,16.80964279,16.50535774,16.59607124,318855600
06-08-2013,14.31747437,16.6160717,16.85321426,16.50607109,16.71500015,334857600
07-08-2013,14.30916309,16.60642815,16.6785717,16.49178505,16.56428528,298858000
08-08-2013,14.28067207,16.46464348,16.57500076,16.35535622,16.56642914,255777200
09-08-2013,14.07745838,16.23035622,16.44499969,16.20178604,16.37999916,266865200
12-08-2013,14.47737026,16.69142914,16.73749924,16.30821419,16.31642914,364434000
13-08-2013,15.16537094,17.48464394,17.66642952,16.71607018,16.81928635,881941200
14-08-2013,15.44199181,17.8035717,18.0089283,17.62142944,17.78142929,756372400
15-08-2013,15.42371559,17.78249931,17.94285774,17.46714211,17.72928619,490294000
16-08-2013,15.56062508,17.94035721,17.96214294,17.81642914,17.86249924,362306000
19-08-2013,15.7282114,18.13357162,18.34785652,18,18.01214218,510518400
20-08-2013,15.52159691,17.89535713,18.23464394,17.88642883,18.2039299,358688400
21-08-2013,15.56156349,17.94142914,18.11249924,17.89999962,17.98535728,335879600
22-08-2013,15.5801506,17.96285629,18.05678558,17.79285622,18.03499985,244207600
23-08-2013,15.52005196,17.89357185,17.97678566,17.83392906,17.97392845,222731600
26-08-2013,15.5804472,17.96321487,18.22142982,17.875,17.8839283,330965600
27-08-2013,15.13500881,17.44964218,17.94678688,17.36785698,17.7857132,424188800
28-08-2013,15.20656109,17.53214264,17.70714378,17.3571434,17.3571434,307608000
29-08-2013,15.23134613,17.56071472,17.7321434,17.54035759,17.55892944,239657600
30-08-2013,15.09257507,17.40071487,17.60535622,17.375,17.5714283,272297200
03-09-2013,15.13469887,17.44928551,17.87857056,17.40535736,17.61071396,331928800
04-09-2013,15.44787502,17.81035614,17.93714333,17.72428513,17.84142876,345032800
05-09-2013,15.34193134,17.68821335,17.88142967,17.62999916,17.8660717,236367600
06-09-2013,15.43331814,17.79357147,17.83499908,17.49821472,17.80142975,359525600
09-09-2013,15.67958546,18.07749939,18.13999939,17.98142815,18.0357132,340687200
10-09-2013,15.32241726,17.66571426,18.12321472,17.4821434,18.07857132,743195600
11-09-2013,14.48821545,16.7039299,16.91749954,16.60035706,16.67892838,898696400
12-09-2013,14.6424818,16.88178635,16.97857094,16.64321327,16.7321434,404051200
13-09-2013,14.40116405,16.60357094,16.8510704,16.59642982,16.76214218,298835600
16-09-2013,13.94332886,16.07571411,16.48607063,15.97214317,16.4642868,543706800
17-09-2013,14.1044054,16.26142883,16.4182148,15.9821434,15.9985714,399380800
18-09-2013,14.39435291,16.59571457,16.65535736,16.45214272,16.54214287,456862000
19-09-2013,14.63039303,16.86785698,16.99392891,16.7589283,16.81071472,404541200
20-09-2013,14.47891903,16.69321442,17.09107018,16.6428566,17.0714283,699302800
23-09-2013,15.1985054,17.52285767,17.74678612,17.23571396,17.71785736,762106800
24-09-2013,15.1508007,17.46785736,17.69535637,17.42214394,17.67428589,364344400
25-09-2013,14.91631031,17.19750023,17.48714256,17.19392967,17.47142982,316957200
26-09-2013,15.0615921,17.36499977,17.44857025,17.28214264,17.3571434,237221600
27-09-2013,14.95410538,17.2410717,17.30964279,17.16857147,17.27785683,228040400
30-09-2013,14.76824284,17.0267868,17.20214272,16.94321442,17.0446434,260156400
01-10-2013,15.11548901,17.4271431,17.46928596,17.08499908,17.08749962,353883600
02-10-2013,15.16505623,17.48428535,17.56428528,17.2767868,17.34392929,289184000
03-10-2013,14.97454929,17.26464272,17.58392906,17.16928673,17.51821327,322753200
04-10-2013,14.96277237,17.25107193,17.30714226,17.09285736,17.28071404,258868400
07-10-2013,15.10898972,17.4196434,17.59464264,17.33392906,17.37714386,312292400
08-10-2013,14.89803314,17.17642975,17.52285767,17.16214371,17.49785614,290917200
09-10-2013,15.07305145,17.37821388,17.4210701,17.08142853,17.30857086,301725200
10-10-2013,15.16753864,17.48714256,17.58499908,17.3942852,17.54714394,278602800
11-10-2013,15.2657299,17.60035706,17.63714218,17.32714272,17.39249992,267738800
14-10-2013,15.36578465,17.7157135,17.77071381,17.47678566,17.49392891,261898000
15-10-2013,15.44756699,17.80999947,17.9285717,17.69714355,17.76821327,320073600
16-10-2013,15.52283478,17.89678574,17.94750023,17.82964325,17.8853569,251101200
17-10-2013,15.62784958,18.0178566,18.02785683,17.84571457,17.85642815,253593200
18-10-2013,15.76383781,18.17464256,18.18785667,18.0610714,18.07107162,290542000
21-10-2013,16.1501236,18.62000084,18.72500038,18.26857185,18.27750015,398106800
22-10-2013,16.10396194,18.56678581,18.87321472,18.14392853,18.80035782,534063600
23-10-2013,16.26163864,18.7485714,18.7739296,18.5357132,18.5357132,313723200
24-10-2013,16.47693634,18.99678612,19.01678658,18.65892982,18.75,384764800
25-10-2013,16.29261398,18.7842865,19.04392815,18.75392914,18.97571373,337792000
28-10-2013,16.41404915,18.92428589,18.9642868,18.6860714,18.8942852,550440800
29-10-2013,16.00515175,18.45285606,19.2589283,18.3764286,19.15250015,635807200
30-10-2013,16.25978279,18.74642944,18.84000015,18.46500015,18.55750084,354163600
31-10-2013,16.19163132,18.66785622,18.83892822,18.61678505,18.75,275696400
01-11-2013,16.10892296,18.57250023,18.74285698,18.42285728,18.71500015,274890000
04-11-2013,16.31708717,18.8125,18.81500053,18.52892876,18.61071396,244627600
05-11-2013,16.27681732,18.76607132,18.88892937,18.6785717,18.73500061,265213200
06-11-2013,16.23070335,18.60428619,18.74500084,18.50714302,18.71964264,223375600
07-11-2013,15.96804333,18.30321312,18.68535614,18.29928589,18.55642891,262620400
08-11-2013,16.21948624,18.59142876,18.61178589,18.30678558,18.37785721,279316800
11-11-2013,16.1724453,18.53750038,18.63107109,18.37178612,18.57107162,227452400
12-11-2013,16.20235634,18.57178688,18.7114296,18.4642868,18.48821449,204276800
13-11-2013,16.22167206,18.59392929,18.6517868,18.46285629,18.5,197220800
14-11-2013,16.45628357,18.86285782,18.90285683,18.63821411,18.67178535,282419200
15-11-2013,16.35751724,18.74964333,18.89607048,18.73178673,18.80642891,317920400
18-11-2013,16.15934944,18.52249908,18.82821465,18.50714302,18.74964333,244944000
19-11-2013,16.1880188,18.55535698,18.69214249,18.49892807,18.53678513,208938800
20-11-2013,16.0462532,18.3928566,18.5864296,18.36892891,18.54392815,193916800
21-11-2013,16.23755836,18.61214256,18.6146431,18.34535789,18.48571396,262026800
22-11-2013,16.19581223,18.56428528,18.64857101,18.51892853,18.55428505,223725600
25-11-2013,16.31856728,18.70499992,18.78107071,18.6071434,18.60785675,229311600
26-11-2013,16.6195507,19.04999924,19.14785767,18.7142868,18.71857071,401382800
27-11-2013,17.01089859,19.4985714,19.5,19.04999924,19.15392876,363448400
29-11-2013,17.32589912,19.85964394,19.94035721,19.56464386,19.62428665,318127600
02-12-2013,17.17509651,19.68678665,20.15464211,19.67214394,19.9285717,472544800
03-12-2013,17.64526558,20.22571373,20.22785759,19.91714287,19.93928528,450968000
04-12-2013,17.60414124,20.1785717,20.32821465,20.02928543,20.1964283,377809600
05-12-2013,17.69449997,20.28214264,20.54071426,20.22892952,20.45178604,447580000
06-12-2013,17.44896698,20.00071335,20.2410717,19.98464394,20.2067852,344352400
09-12-2013,17.6486969,20.22964287,20.34214211,20.03214264,20.03214264,320493600
10-12-2013,17.62127686,20.19821358,20.28142929,20.04285622,20.12785721,278269600
11-12-2013,17.4907341,20.04857063,20.39178658,19.98892975,20.25,359718800
12-12-2013,17.46516991,20.0192852,20.19071388,20.00107193,20.07642937,262290000
13-12-2013,17.27480316,19.80107117,20.10285759,19.7739296,20.10178566,332822000
16-12-2013,17.37045479,19.9107132,20.09428596,19.82178688,19.82214355,282592800
17-12-2013,17.29225349,19.82107162,19.97999954,19.76357079,19.85035706,229902400
18-12-2013,17.16077042,19.67035675,19.69464302,19.24285698,19.63214302,565863200
19-12-2013,16.9641571,19.44499969,19.6428566,19.41892815,19.625,320308800
20-12-2013,17.10623932,19.60785675,19.70035744,19.45785713,19.47964287,436413600
23-12-2013,17.76273727,20.36035728,20.38285637,20.09857178,20.2857132,501306400
24-12-2013,17.68733406,20.2739296,20.42428589,20.21535683,20.35321426,167554800
26-12-2013,17.56987,20.13928604,20.3392868,20.12071419,20.28928566,204008000
27-12-2013,17.45115662,20.00321388,20.15749931,19.9821434,20.13642883,225884400
30-12-2013,17.27760124,19.80428505,20.00321388,19.72571373,19.9092865,253629600
31-12-2013,17.48013306,20.03642845,20.04571342,19.7857132,19.79178619,223084400
02-01-2014,17.23429108,19.75464249,19.89392853,19.71500015,19.84571457,234684800
03-01-2014,16.85573006,19.32071495,19.77499962,19.30107117,19.74500084,392467600
06-01-2014,16.94764709,19.42607117,19.52857018,19.05714226,19.19464302,412610800
07-01-2014,16.82644081,19.28714371,19.4985714,19.2114296,19.44000053,317209200
08-01-2014,16.93300247,19.4092865,19.48428535,19.23892975,19.24321365,258529600
09-01-2014,16.71676445,19.16142845,19.53071404,19.11964226,19.52857018,279148800
10-01-2014,16.6052227,19.03357124,19.31428528,18.96821404,19.27964211,304976000
13-01-2014,16.69214821,19.13321495,19.375,18.92428589,18.92535782,378492800
14-01-2014,17.02429581,19.51392937,19.52607155,19.20214272,19.22214317,332561600
15-01-2014,17.3660984,19.90571404,20.00714302,19.70214272,19.76857185,391638800
16-01-2014,17.26919365,19.7946434,19.88750076,19.70285606,19.81785774,229278000
17-01-2014,16.84607315,19.30964279,19.71678543,19.28214264,19.69571495,426739600
21-01-2014,17.10780334,19.60964394,19.64535713,19.30071449,19.32107162,328526800
22-01-2014,17.18382263,19.69678688,19.9032135,19.56464386,19.67535782,379985200
23-01-2014,17.32932663,19.86357117,19.875,19.45750046,19.64071465,403239200
24-01-2014,17.01432419,19.50250053,19.84357071,19.4553566,19.7857132,429354800
27-01-2014,17.15235519,19.6607132,19.81428528,19.4910717,19.64535713,554878800
28-01-2014,15.78140354,18.0892868,18.3928566,17.93107033,18.17000008,1065523200
29-01-2014,15.60225201,17.8839283,18.12035751,17.80785751,17.99821472,502810000
30-01-2014,15.57202911,17.84928513,18.0892868,17.73928642,17.9478569,678501600
31-01-2014,15.59758091,17.87857056,17.91178513,17.62678528,17.68499947,464797200
03-02-2014,15.62655067,17.91178513,18.13321495,17.83214378,17.95035744,401464000
04-02-2014,15.85276508,18.1710701,18.19499969,17.95571327,18.06607056,376681200
05-02-2014,15.97115898,18.30678558,18.40285683,18.0803566,18.09142876,328344800
06-02-2014,16.06425095,18.30392838,18.3392868,18.13607025,18.21642876,257765200
07-02-2014,16.28899193,18.55999947,18.67607117,18.47785759,18.62071419,370280400
10-02-2014,16.58080673,18.89249992,18.99964333,18.5,18.52357101,345559200
11-02-2014,16.79928398,19.1414299,19.2053566,18.9107132,18.95035744,282256800
12-02-2014,16.79802513,19.13999939,19.27000046,19.04428673,19.17678642,308100800
13-02-2014,17.06476402,19.44392967,19.45892906,19.07857132,19.09499931,307398000
14-02-2014,17.0509758,19.42821312,19.49928665,19.3289299,19.37392807,272924400
18-02-2014,17.11365509,19.49964333,19.68535614,19.48607063,19.5,260251600
19-02-2014,16.84346962,19.19178581,19.53178596,19.08392906,19.4553566,313768000
20-02-2014,16.64851379,18.96964264,19.1785717,18.8928566,19.03535652,305858000
21-02-2014,16.46358109,18.7589283,19.09178543,18.73571396,19.0282135,278784800
24-02-2014,16.53566933,18.84107018,18.92571449,18.65785789,18.68392944,288909600
25-02-2014,16.36358643,18.64500046,18.91321373,18.6071434,18.90642929,231952000
26-02-2014,16.21596336,18.47678566,18.75,18.41428566,18.70035744,276217200
27-02-2014,16.53943253,18.84535789,18.88500023,18.43035698,18.46928596,301882000
28-02-2014,16.49460983,18.79428673,19.0267868,18.64714241,18.89571381,371968800
03-03-2014,16.54225349,18.84857178,18.95178604,18.67178535,18.69357109,238781200
04-03-2014,16.65133095,18.97285652,19.02285767,18.84892845,18.9642868,259140000
05-03-2014,16.68643951,19.01285744,19.0982132,18.89749908,18.9614296,200062800
06-03-2014,16.63597107,18.9553566,19.08714294,18.86071396,19.0282135,185488800
07-03-2014,16.62625694,18.94428635,18.99928665,18.78750038,18.96750069,220729600
10-03-2014,16.64130592,18.9614296,19.04750061,18.86928558,18.87000084,178584000
11-03-2014,16.80335617,19.14607048,19.24071312,19.02107048,19.12321472,279224400
12-03-2014,16.81964684,19.16464233,19.19107056,19,19.08964348,199326400
13-03-2014,16.63284492,18.95178604,19.27357101,18.89857101,19.19428635,257742800
14-03-2014,16.44602966,18.73892975,18.96035767,18.6785717,18.8853569,237199200
17-03-2014,16.51028252,18.81214333,18.92749977,18.78035736,18.84642982,199544800
18-03-2014,16.65634155,18.97857094,18.99892807,18.75714302,18.78214264,209647200
19-03-2014,16.65196037,18.97357178,19.15142822,18.8928566,19.00928688,224756000
20-03-2014,16.5717144,18.88214302,19.0239296,18.83392906,18.92464256,208398400
21-03-2014,16.7024231,19.03107071,19.0625,18.79750061,18.99749947,374046400
24-03-2014,16.90052605,19.25678635,19.3035717,19.10928535,19.22928619,355700800
25-03-2014,17.08231926,19.46392822,19.4910717,19.27107048,19.3392868,282293200
26-03-2014,16.91901207,19.27785683,19.6071434,19.24500084,19.51857185,299768000
27-03-2014,16.84628677,19.19499969,19.3392868,19.11142921,19.28642845,222031600
28-03-2014,16.82748413,19.17357063,19.24785614,19.0803566,19.22571373,200564000
31-03-2014,16.82373047,19.16928673,19.31464386,19.14035606,19.25821495,168669200
01-04-2014,16.97762299,19.34464264,19.35250092,19.17035675,19.20571327,200760000
02-04-2014,17.00583458,19.37678528,19.40999985,19.29500008,19.37071419,180420800
03-04-2014,16.88798904,19.24250031,19.375,19.20142937,19.33535767,162344000
04-04-2014,16.6695137,18.99357033,19.2857132,18.94928551,19.27892876,275251200
07-04-2014,16.40778923,18.69535637,18.96071434,18.63892937,18.85785675,289850400
08-04-2014,16.40685081,18.69428635,18.79000092,18.52499962,18.75678635,243888400
09-04-2014,16.62250328,18.94000053,18.94607162,18.64357185,18.66571426,206169600
10-04-2014,16.40810013,18.69571495,19.00857162,18.68464279,18.95285606,239652000
11-04-2014,16.28679466,18.55750084,18.67250061,18.46928596,18.5357132,271717600
14-04-2014,16.35168457,18.63142967,18.64857101,18.4717865,18.63928604,205674000
15-04-2014,16.2350769,18.4985714,18.62999916,18.26178551,18.58107185,266490000
16-04-2014,16.26799583,18.53607178,18.61035728,18.36214256,18.50178528,214765600
17-04-2014,16.45386124,18.74785614,18.84857178,18.54285622,18.5714283,284334400
21-04-2014,16.6491375,18.97035789,19.00499916,18.71285629,18.76214218,182548800
22-04-2014,16.66574669,18.98928642,18.99392891,18.8035717,18.86821365,202563200
23-04-2014,16.44791222,18.7410717,18.96892929,18.73035622,18.89500046,394940000
24-04-2014,17.79633522,20.27750015,20.3571434,20.02607155,20.2932148,759911600
25-04-2014,17.92704391,20.42642975,20.42821312,20.1414299,20.16178513,390275200
28-04-2014,18.62131691,21.21750069,21.2767868,20.44821358,20.45714378,669485600
29-04-2014,18.56615829,21.15464211,21.28499985,21.05392838,21.20499992,337377600
30-04-2014,18.49594498,21.07464218,21.40821457,21.06428528,21.16571426,456640800
01-05-2014,18.53951645,21.12428665,21.24285698,20.94142914,21.1428566,244048000
02-05-2014,18.57398605,21.1635704,21.22142982,21.0610714,21.15500069,191514400
05-05-2014,18.83665848,21.46285629,21.4642868,21.0714283,21.07642937,287067200
06-05-2014,18.63134766,21.22892952,21.58607101,21.22892952,21.49285698,374564400
07-05-2014,18.56615829,21.15464211,21.3317852,20.99035645,21.2589283,282864400
08-05-2014,18.53305054,20.99964333,21.22892952,20.94285774,21.0089283,230297200
09-05-2014,18.45584106,20.91214371,20.9375,20.7260704,20.8764286,291597600
